SMU.35	3425	2253	4333	885	1360	1194	1269	1013	1280	2120	2236	3027	1625	2163	1818	1470	798	1748	1747	1416	1260	1211	993	879	1005	489	565	496	604	583	191	182	458	306	263	112	178	170	309	388	195	137	300	735	361	624
SMU.36	2891	2005	3568	174	120	121	78	83	94	2035	2192	2355	1277	1541	1196	1000	538	1764	1652	1194	1164	1057	866	935	1072	550	645	507	698	616	18	23	36	28	250	86	108	143	271	391	3	7	17	37	22	14
SMU.37	4784	4249	7192	3032	4795	3695	4149	3087	3419	4005	4226	4860	2523	3070	2546	2068	1239	3491	3517	2995	2754	2512	2198	2258	2586	1353	1727	1342	1792	1617	1118	1665	2482	2000	607	249	354	390	780	999	559	948	1076	2831	1471	2134
SMU.38c	208	231	158	232	253	216	214	175	232	232	236	163	119	206	135	127	141	130	149	465	413	385	362	371	372	175	213	179	276	251	185	184	374	222	105	35	61	58	108	142	76	59	151	215	125	198
SMU.39	172	166	137	124	230	203	197	153	229	208	236	134	104	235	152	126	145	112	107	479	379	342	346	279	329	207	200	190	253	221	245	530	386	447	96	46	40	66	141	150	97	165	182	1183	773	1145
SMU.40	6	10	6	2	3	2	4	2	1	5	9	10	4	7	9	8	11	4	4	49	34	43	94	60	73	8	26	11	19	30	3	4	2	3	6	5	6	13	31	43	4	6	3	12	7	13
SMU.41	5	10	3	1	0	0	0	0	1	5	6	6	1	6	4	7	5	3	3	23	12	15	68	43	54	5	12	8	7	11	0	0	0	0	3	2	2	4	12	15	2	0	0	2	2	1
SMU.42	604	728	369	2	1	0	2	0	1	613	677	467	421	531	496	343	368	616	544	1065	965	925	853	1430	1773	583	857	721	847	688	0	0	3	0	316	161	195	84	226	272	1	0	0	0	0	0
SMU.43	1776	1742	1345	2	3	3	5	1	2	2041	2371	1834	1811	1712	1363	1594	1661	1999	1634	2066	1566	1536	1312	1744	1610	128	152	107	116	114	0	1	2	1	378	274	241	128	292	287	0	0	0	0	0	0
SMU.44	1484	1495	1488	3	1	3	1	0	1	1757	1953	1768	1658	1403	1056	1412	1315	1733	1421	1781	1361	1358	1059	1137	1141	141	106	76	82	74	1	2	4	2	267	221	187	77	195	228	0	0	1	0	1	2
SMU.45	3611	3742	2481	8	6	7	5	9	11	4083	4582	3470	3024	2623	2066	2372	2135	4483	3520	2410	1784	1770	1378	2745	2610	298	222	187	205	199	4	12	11	14	429	350	288	126	197	248	0	1	0	0	4	0
SMU.46	1625	1528	1190	5	3	4	0	1	5	1949	2019	1737	1450	1051	989	1239	1025	1822	1442	1334	1056	1000	797	1625	1725	121	133	87	111	92	0	0	4	2	230	201	165	51	129	133	0	0	0	1	1	0
SMU.47	1246	1318	654	1	2	5	0	0	1	1451	1456	1104	912	723	677	781	684	1929	1353	1013	914	853	693	1793	1939	179	151	91	135	131	1	0	5	4	187	118	133	42	129	131	0	0	0	0	0	0
SMU.48	9665	7303	11404	5868	6232	3755	4210	3632	5070	7689	9392	10326	8509	8009	6083	5606	4005	8078	6342	4566	4334	3826	2485	1953	2499	1757	1992	1430	1950	2040	685	1326	1486	1321	1028	429	486	1022	1741	2073	646	839	1084	3306	1681	2376
SMU.49	9823	6810	9929	4261	5240	3446	3971	3933	4824	8039	8447	8439	7119	6602	5170	4323	2795	7510	6053	3709	3410	3142	1998	1931	2268	1575	1906	1344	1776	1951	807	1250	1693	1379	865	367	467	841	1466	1739	492	629	875	2647	1355	1786
SMU.50	2540	2224	3876	1711	1793	1234	1318	1215	1654	2406	2929	3057	2286	2405	1810	1593	1032	2421	1888	1412	1396	1182	869	709	923	464	543	385	497	573	250	347	548	362	260	114	140	283	488	522	134	168	308	728	370	593
SMU.51	9772	7383	12584	6240	6169	4123	4312	4085	5174	7293	8740	9476	6966	7863	5568	4969	3452	6860	5699	4470	4172	3639	2471	2087	2513	1207	1358	965	1242	1319	751	638	1522	833	766	401	460	656	1213	1395	481	341	869	2003	956	1608
SMU.52	7695	4945	7997	27	39	28	25	23	26	6309	6915	7388	5785	6395	4846	4418	2710	5300	4580	3277	2833	2685	1697	1516	1837	812	831	563	736	846	529	239	1098	435	621	311	303	391	745	969	259	84	482	926	443	868
SMU.53	4937	3238	5638	377	313	194	197	197	200	3323	3463	3765	2810	2977	2215	2056	1292	2585	2260	1556	1407	1248	884	725	776	418	338	282	348	416	240	135	526	218	334	168	181	226	385	529	149	54	232	518	232	500
SMU.54	7890	5774	10278	1653	1860	1485	1647	1459	1492	6311	7046	7739	5478	6520	4988	4349	2736	5557	4866	3528	3231	2890	1846	1615	1992	910	891	571	765	887	417	219	854	353	579	316	327	435	861	1056	174	65	387	660	298	544
SMU.55	3249	2453	3590	19	11	9	14	8	8	2655	3061	2878	1972	2335	1682	1550	888	2291	2087	1331	1177	1193	773	619	907	392	396	242	295	408	2	2	3	5	249	111	127	173	298	411	1	0	1	0	0	2
SMU.56	1480	1081	1352	5	4	4	5	7	4	1341	1504	1305	868	984	791	680	383	1046	1055	643	556	546	360	367	480	199	232	130	165	201	0	1	1	1	114	57	66	77	141	191	0	0	2	0	0	2
SMU.58	8465	6237	5539	16	14	12	7	12	4	7665	7311	6302	4387	4630	3868	3000	1621	7949	7020	2509	1970	1860	1290	2165	2773	1119	1219	772	948	1280	4	4	9	11	523	208	304	371	680	920	0	0	2	1	0	1
SMU.59	9267	9012	13816	3664	4664	3626	3897	3255	3201	9033	10396	9602	6253	6744	5009	4425	2692	8312	7906	4179	4075	3315	2589	2592	3181	1769	2075	1439	1854	2088	1373	1664	3070	1605	860	354	420	748	1261	1964	866	1309	1828	3757	2047	3191
SMU.60	1243	1263	1395	675	808	580	621	545	607	1366	1617	1317	1064	1463	1022	865	911	1046	1004	1992	1840	1702	2713	1764	2211	776	1036	832	954	985	616	747	1081	1017	463	197	281	219	489	540	323	344	689	954	593	877
SMU.61	2731	3450	1753	1144	2701	2214	2876	2762	2560	2419	2478	1981	2020	2381	1825	1680	1629	2859	2570	4091	3341	3321	3944	6788	7813	4032	4957	4506	5459	5006	1930	2163	2979	3966	1154	695	922	598	1458	1606	1175	655	2770	3339	1861	3096
SMU.63c	30616	28719	13949	43292	35281	27359	29601	22650	21307	20444	21314	13743	12498	23284	17504	10239	11176	12253	13159	257338	230271	205754	104459	115780	125901	52196	55101	43810	56387	54331	31532	9765	51107	29018	21358	9824	13399	4214	12548	13587	6692	2121	17041	8760	6050	9749
SMU.64	3297	2680	2186	2847	3359	2789	2994	2258	2979	2708	3197	2971	2625	3057	2505	2213	2543	2504	2332	54313	49444	45660	23841	20454	24333	3813	4698	3900	4999	4378	2393	3920	4519	4185	2265	1036	1302	739	1720	2045	1176	1624	2382	2575	1444	2189
SMU.65	2449	1709	1660	2014	2042	1609	1621	1333	1904	1635	1780	1514	1362	1458	1042	1034	1137	1485	1345	21091	18735	17424	9395	9779	11638	2100	2636	2095	2692	2525	1336	1879	2539	2205	1067	440	653	374	827	1052	561	532	1123	1184	687	993
SMU.66	4977	4633	4189	5730	4232	4381	4173	3244	4584	5452	6670	4854	4301	7184	4794	4038	4796	3687	3323	33987	30117	28124	17342	12882	14271	4727	5516	4627	5922	5860	3221	5293	5722	5563	2943	1422	1676	1550	3438	3593	1749	1974	3654	4982	2838	5198
SMU.67	16939	18519	15713	14292	15585	12491	14228	11373	15613	20595	24016	16668	15427	20551	14565	13572	15670	16948	14399	91346	82506	74656	49247	49107	54860	18332	21624	17785	23629	21916	11876	21510	21174	22414	7963	3587	4666	4353	10166	11561	4504	7155	9622	13561	7927	12161
SMU.68	1865	2139	1986	1960	2078	1257	1221	979	1427	2015	2481	1795	1682	2274	1134	1599	1711	1612	1454	8949	8001	7765	5008	2533	3688	1356	1609	1275	1497	1757	961	1907	1946	1836	935	428	567	477	1128	1118	578	984	1207	1702	1011	1481
SMU.70	8664	8423	5437	7073	8353	7146	8034	5379	7997	8809	9799	6777	6189	8603	6489	5281	6055	6464	7379	14329	12366	11484	12429	12638	13467	9422	11629	9264	11790	10562	4759	9432	8066	9596	4738	2345	2828	2679	5580	6191	2612	5259	5647	8254	4754	7178
SMU.71	1130	1130	524	1045	963	1251	1200	784	640	864	888	658	565	1266	1060	514	746	550	788	3410	3112	2796	3425	3431	3920	2810	3307	2605	3419	3336	1282	2143	1899	2429	1098	528	698	190	516	577	553	967	1240	753	505	710
SMU.72	2276	2426	2233	1901	2277	1362	1486	1257	1507	2440	2471	1797	1517	2753	2345	1258	1135	1675	1561	2512	2202	2273	1844	2071	2531	1717	2147	1659	2104	2021	913	1557	1476	1611	875	313	396	378	757	965	394	345	853	1131	641	884
SMU.73	10749	11144	12588	9885	9997	6931	6883	5650	6842	11458	13363	11062	9106	18266	13055	8975	9067	7879	7515	15516	13527	13418	10798	8516	10395	8097	10553	7719	10116	9938	4220	8641	6944	8159	4811	2102	2463	2329	4527	5020	2744	3281	5032	7932	4359	6340
SMU.74	9298	11258	9039	7310	10155	8894	10168	8416	11135	8845	10171	7901	7672	11386	7848	7483	8177	8635	7310	13964	12293	11673	10993	10007	11313	7949	10040	8300	10268	10004	4265	5939	7520	7851	3106	1712	1996	2059	5278	5823	1942	1945	4061	7511	4340	6782
SMU.75	8076	8873	6313	5615	8028	7367	8977	7540	9536	7696	8263	5999	6183	8881	6511	5477	5573	6439	5795	10177	8594	8239	7625	7907	9021	6521	7773	6653	8385	8116	3669	4518	6421	6445	2592	1293	1720	1664	4216	4772	1449	1206	3270	5563	3075	4960
SMU.76	3030	3848	2367	2094	3117	3118	3826	2993	3855	3561	4012	2642	2685	3351	2502	2109	1914	3109	2772	4665	4044	3894	3651	3935	5049	2947	3985	3235	4044	3795	1557	1833	2773	2741	1162	531	738	841	1967	2522	716	595	1649	2781	1526	2303
SMU.78	4490	6244	5633	1560	1772	1643	1934	1821	1742	5523	6227	3776	3780	5376	3632	3736	4018	4390	3997	10732	9954	8873	9281	8370	11890	5719	7718	4319	5615	7221	2550	3712	4416	5641	2983	1367	1400	1665	4321	5080	2071	1186	5890	5425	3176	5143
SMU.79	432	562	527	169	158	129	151	118	144	603	752	433	415	674	451	467	469	359	290	1138	1105	989	1079	855	1175	429	553	329	475	528	231	263	394	417	219	166	159	144	364	384	194	96	515	559	320	513
SMU.80	3659	7381	5413	3476	4069	1916	2322	2310	3866	10037	12299	6867	4884	8252	7795	7149	8797	5959	5218	4992	4425	4303	11274	12455	14580	9322	15859	9079	11854	11548	4006	6751	6007	8749	8259	3564	3642	1129	2518	2466	3411	4134	7968	4098	2194	2540
SMU.81	2441	5069	4349	2191	2523	806	979	1060	2009	6685	7725	4840	3571	5465	5038	5058	5898	4174	3486	2581	2156	2264	6074	6575	7720	5243	8786	4928	6413	6169	2307	3080	3195	4808	4354	2036	1875	667	1385	1398	1970	2477	4196	2200	1026	1414
SMU.82	16746	38967	35811	20517	22944	10017	11965	12782	22525	45701	49698	36471	27880	38972	36423	35175	37070	31500	27645	23128	18657	20822	43571	48803	52552	33843	58506	31284	41509	40872	18851	31315	28913	39497	28880	12076	12848	4498	7880	8814	14521	25456	29583	14623	7581	9450
SMU.83	5449	12690	9070	7297	7777	5037	5291	5455	8176	13233	15103	10718	8722	14380	13914	10587	11776	8106	7380	12907	10778	10691	18548	17727	19027	12855	22288	11850	15052	15415	7148	14741	11490	16535	11515	4658	5435	1686	3028	3493	5504	10683	11004	5574	3242	4166
SMU.84	1680	1802	1075	1658	1716	1585	1620	1333	2010	2189	2651	1048	954	2199	1606	921	949	968	1158	4203	3660	3652	3696	3443	3558	2561	3413	2692	3482	3447	1433	2837	2235	2775	1523	602	924	649	1673	1670	631	1982	1404	1734	1062	1653
SMU.85	1896	1986	1238	1875	2307	1924	2007	1736	2614	2391	2707	1022	943	1871	1602	797	828	1079	1306	3735	3220	3088	3220	4021	4132	3199	4245	3208	4230	4012	1837	3758	2821	3575	1385	540	852	591	1506	1562	632	1923	1371	1621	992	1352
SMU.86	1194	1236	841	802	1196	965	1067	908	1312	1412	1720	621	549	1118	902	493	477	689	843	2097	1859	1742	1757	2389	2440	2030	2599	1984	2545	2560	1079	2144	1509	1992	812	308	452	343	805	942	297	1097	747	912	527	682
SMU.87	1086	1175	797	693	1019	818	986	805	1079	1529	1754	719	651	1238	939	547	573	685	826	2555	2336	2228	2238	2101	2441	2032	2516	1967	2483	2387	866	1905	1338	1803	930	360	525	400	976	1053	354	1043	801	863	541	737
SMU.88c	1666	2946	2829	2704	2892	1927	2100	1842	2080	1255	1497	2033	1830	2880	1802	1908	2368	1831	1947	2393	2268	1993	1788	1391	1803	1137	1419	1258	1668	1291	805	1634	1681	1659	569	271	296	271	692	749	442	1364	909	1182	758	962
SMU.89c	1231	2229	1314	633	1697	1220	1765	1466	2000	895	981	1300	1283	1419	1119	998	1036	2053	1967	935	867	790	731	1050	1261	975	1118	946	1239	1069	715	1407	1288	1562	293	139	173	144	350	500	162	574	484	463	310	331
SMU.91	27149	27088	15117	28562	33562	29693	35831	25184	28440	20862	21866	20174	17807	22339	20203	13788	14046	20863	20423	59693	52352	49599	52490	60472	65722	33080	44237	33142	43809	37159	21786	20873	35953	35598	19014	8562	10803	5803	16219	18233	10034	6108	23926	20418	11812	18187
SMU.92c	13	22	13	9	6	3	7	10	7	15	17	14	6	16	10	14	11	10	4	36	39	40	43	39	41	26	33	18	25	34	0	0	0	0	6	5	7	6	9	11	0	0	0	0	0	0
SMU.93c	3	20	11	7	12	14	9	4	5	11	19	6	4	12	14	3	10	10	5	32	28	26	42	25	23	16	15	33	15	33	0	0	0	0	12	1	2	4	9	9	0	0	0	0	0	0
SMU.94c	10	14	6	12	18	9	18	12	12	11	11	8	6	9	10	7	5	2	12	30	33	26	34	30	37	9	23	18	23	21	0	0	1	0	7	2	9	5	7	13	0	0	0	0	0	0
SMU.96	7603	8161	4889	6423	7711	6865	8335	7062	7959	8282	8966	5798	5475	7616	5581	4577	4879	6316	5506	13166	11637	11066	10789	12049	13955	5490	7113	5929	7325	6576	4391	2913	7455	5771	3410	2047	2423	1198	3369	3802	2044	998	4563	3349	2143	3510
SMU.97	10201	9816	7466	8018	8739	7816	8595	6874	8322	10078	11603	9032	8314	11353	8294	6292	6765	7594	7452	25115	22206	20704	23082	20971	23669	15611	19989	15762	20244	18312	7993	13499	14262	14914	8958	3960	4974	3391	8296	9107	5121	9995	10950	12190	7229	10571
SMU.99	46064	40181	34757	23297	25254	15963	17948	13504	21405	44314	50215	37816	36659	37183	27506	27987	29360	43568	34987	64821	59305	54582	60602	72511	87398	53750	72597	50420	62862	55061	26186	69436	44362	58895	27101	10604	12775	16602	35961	42276	15215	32188	32707	49038	28664	40097
SMU.100	255	297	206	1	1	2	0	0	0	294	271	412	306	563	509	415	468	293	243	1249	915	925	912	1089	1228	633	785	513	620	769	402	167	586	537	344	139	131	105	312	386	1	1	0	0	0	1
SMU.101	463	565	635	1	3	2	2	0	0	550	619	702	569	885	671	602	788	582	624	1939	1650	1590	1436	1419	1700	778	903	564	752	853	482	282	653	681	477	278	258	222	592	800	0	0	0	0	1	2
SMU.102	749	899	1089	0	3	2	4	4	2	866	944	1107	900	1383	976	1048	1407	930	893	2798	2361	2299	2075	1991	2303	821	966	676	882	886	522	285	796	783	628	401	343	332	882	1151	0	0	1	0	1	2
SMU.103	434	539	621	1	1	2	0	0	2	653	666	863	702	924	693	808	995	603	633	1997	1743	1742	1425	1331	1590	527	630	427	586	581	346	158	543	443	458	220	252	219	566	769	0	0	0	2	0	0
SMU.104	2478	3132	3106	10	5	7	3	8	7	3027	3313	3702	3061	4169	3000	3339	4001	3477	3403	9400	7855	8169	6837	6598	7992	2598	3247	2148	2744	2795	1712	818	2666	2323	1975	1023	1093	1140	2721	3394	0	1	0	2	3	1
SMU.105	1990	2392	2329	8	3	1	3	3	2	3138	3166	2224	2069	2543	1777	1854	1930	2788	2427	4751	3916	3986	3399	3976	4859	2144	2660	1808	2383	2455	1305	1122	2010	2274	1086	463	598	813	1959	2496	1	4	1	3	3	1
SMU.106c	368	493	440	2	3	0	5	0	0	525	597	423	380	439	251	300	309	473	407	969	776	779	684	677	862	313	351	300	370	375	227	273	318	346	182	71	112	125	328	446	0	0	0	0	1	0
SMU.107	20	23	5	4	5	11	5	10	11	25	23	13	11	16	27	7	12	16	13	31	31	25	56	192	132	23	19	19	18	23	13	3	18	11	6	3	7	4	9	13	0	0	0	0	0	0
SMU.108	99	116	66	18	47	19	42	35	74	86	114	53	45	108	87	44	65	46	50	113	122	99	252	232	259	72	56	49	55	72	46	22	79	45	30	23	31	19	45	53	0	0	0	0	0	0
SMU.109	358	335	190	132	139	103	165	160	172	393	434	185	151	353	279	187	229	220	213	638	608	583	1440	1831	2011	625	583	519	636	712	332	241	597	549	183	93	125	75	204	247	0	2	0	0	1	0
SMU.110	1619	1756	401	627	1561	746	1603	1324	1683	1326	1212	452	385	461	328	344	379	1386	1158	629	577	516	507	1881	2147	817	740	629	737	886	795	70	1551	391	227	120	137	124	440	552	0	1	1	0	0	0
SMU.112c	313	851	782	464	484	520	532	452	486	380	467	679	521	678	412	507	489	572	509	369	346	318	338	269	330	181	151	175	201	206	330	63	506	161	111	61	64	40	158	201	0	6	9	29	10	20
SMU.113	105	164	433	82	98	68	88	80	131	134	145	357	410	146	104	375	543	310	405	172	140	249	361	137	300	78	77	56	88	75	85	50	156	89	30	19	22	32	57	60	0	0	0	0	0	0
SMU.114	183	324	664	244	231	170	173	148	222	265	281	508	636	306	171	569	743	554	742	325	275	518	768	327	592	142	142	101	162	179	156	117	250	199	51	51	41	69	156	180	1	0	0	1	1	0
SMU.115	94	137	224	58	85	73	87	95	140	108	133	235	312	111	71	277	333	299	326	106	115	217	299	154	235	80	76	60	68	69	58	67	111	82	31	16	9	26	60	71	1	1	0	0	0	0
SMU.116	203	301	549	235	287	189	204	200	291	281	300	594	789	279	193	643	771	779	903	337	283	516	696	386	673	149	182	141	176	185	130	148	277	207	66	26	34	82	182	210	0	0	0	0	1	1
SMU.117c	438	591	449	387	551	451	510	450	563	599	656	347	438	478	330	383	352	518	492	626	491	468	559	782	852	488	572	495	690	627	482	711	909	821	206	98	96	187	392	423	103	145	205	632	452	567
SMU.118c	1903	2930	1861	3314	3334	2653	2941	2648	3522	2122	2458	1556	1390	2532	1887	1424	1640	1325	1469	3949	3237	2984	2928	2685	3077	2332	2824	2518	3309	2706	1610	3055	3345	3204	931	454	582	699	1505	1582	486	1327	933	2364	1448	1908
SMU.119	1875	3006	1854	5069	4235	3223	3484	3078	4133	2124	2560	1411	1369	2854	2023	1452	1667	1154	1306	4165	3617	3451	3224	2581	2857	2193	2864	2320	3166	2583	1666	3196	3375	3182	1015	487	642	700	1588	1635	563	1623	1130	2796	1734	2416
SMU.120	3890	4052	1726	1791	4045	2122	3010	1503	1606	3286	2922	1694	1554	1373	999	812	753	2812	1973	4464	3893	4085	3906	6275	11292	6535	10671	6977	6453	7001	2056	4763	4185	4898	2715	817	1192	595	1301	2269	1245	2585	3218	1609	1262	1548
SMU.121	1576	1654	851	1640	1380	1700	1722	1158	995	1478	1535	947	808	2050	1838	720	759	830	820	6618	5878	5437	5568	5441	5971	2923	3421	3103	3813	3751	1568	1638	2415	2544	1406	729	1012	302	884	904	691	446	1545	909	534	921
SMU.123	17397	21052	13599	17349	23152	17018	19057	16754	25191	23127	26917	12398	11919	21468	15379	10394	10633	13179	12025	30850	27745	25749	28521	27260	32824	17471	20828	17244	22446	21534	11490	20526	23260	21261	6800	3152	4277	4322	9827	11100	3789	10597	7893	15439	9263	12820
SMU.124	1379	1765	1129	1521	1039	1242	1345	1113	992	1442	1543	998	1114	1503	1212	994	1031	1176	929	2678	2354	2229	2266	2079	2510	2177	2629	2151	2438	2727	775	1294	1168	1826	777	420	569	522	1193	1218	472	985	1081	1454	850	1174
SMU.125	1405	2073	1189	1234	1712	1918	1932	1572	1424	1482	1721	967	1115	1672	1425	1249	1303	1194	951	3138	2886	2569	2902	2311	2987	2679	3347	2641	3437	3389	1177	2153	1692	2764	943	498	674	597	1342	1561	702	1688	1599	2032	1170	1620
