SMU21_02041	3792	6503	8614	12852	8232	12514
SMU21_02046	133	130	301	359	229	376
SMU21_02051	433	410	819	1029	633	1079
SMU21_02056	360	379	916	880	592	988
SMU21_02061	246	352	575	665	449	627
SMU21_02066	106	201	195	321	199	299
SMU21_02071	1392	1856	3081	4172	2647	3901
SMU21_02076	3506	3877	8282	12103	7374	10955
SMU21_02081	1457	1623	3178	5358	3163	4869
SMU21_02086	1151	1636	2825	3545	2259	2974
SMU21_02091	493	653	1173	1567	1001	1412
SMU21_02096	362	78	703	773	424	687
SMU21_02101	479	222	1024	1014	655	914
SMU21_02106	219	635	551	563	339	458
SMU21_02111	74	99	136	342	194	283
SMU21_02116	210	163	465	322	211	253
SMU21_02121	1507	1291	3130	4516	2725	3684
SMU21_02126	1405	577	2854	4305	2236	3869
SMU21_02131	2613	3234	6259	11253	6234	9208
SMU21_02136	394	143	913	1008	488	814
SMU21_02141	146	30	405	461	196	381
SMU21_02146	248	32	630	991	549	975
SMU21_02151	162	35	506	553	333	564
SMU21_02156	1221	447	2824	2941	1733	3070
SMU21_02161	643	445	1521	1888	1105	1782
SMU21_02166	1629	932	3599	4525	2557	4230
SMU21_02171	939	684	2132	2034	1146	1891
SMU21_02176	432	273	1120	819	481	728
SMU21_02181	1898	420	4612	2534	1933	3206
SMU21_02186	966	409	2702	1348	910	1387
SMU21_02191	3439	4547	8156	16427	9176	13634
SMU21_02196	1583	1991	3996	8424	4417	6676
SMU21_02201	1244	1403	4617	5621	3172	4988
SMU21_02206	4491	1174	11262	9922	5886	10176
SMU21_02211	776	131	2096	1539	944	1658
SMU21_02216	2823	1048	7157	6665	3973	6505
SMU21_02221	425	115	1066	878	479	870
SMU21_02226	204	74	470	388	233	368
SMU21_02231	6627	17161	17106	15135	9048	12503
SMU21_02236	33	17	71	101	54	104
SMU21_02241	303	422	745	1433	930	1399
SMU21_02246	27	36	55	80	33	55
SMU21_02251	94	155	252	318	173	232
SMU21_02256	361	484	842	1069	611	882
SMU21_02261	4640	10968	9746	16867	9572	12573
SMU21_02266	2004	4482	4169	5367	3121	4069
SMU21_02271	321	240	715	772	443	612
SMU21_02276	101	75	222	244	174	218
SMU21_02281	98	74	295	580	358	450
SMU21_02286	1193	2280	2165	4536	2643	3804
SMU21_02291	854	1950	1757	2210	1456	2034
SMU21_02296	1096	2027	2156	2656	1677	2383
SMU21_02301	678	1226	1437	1957	1256	1611
SMU21_02306	1166	1704	2231	2929	1782	2583
SMU21_02311	17	12	33	86	43	66
SMU21_02316	90	30	209	150	80	173
SMU21_02321	123	35	251	236	116	233
SMU21_02326	3409	4602	7308	14217	8192	12388
SMU21_02331	46	32	108	182	117	157
SMU21_02336	173	249	420	284	188	259
SMU21_02341	290	118	629	734	377	533
SMU21_02346	84	36	178	166	104	167
SMU21_02351	562	561	1420	1204	671	909
SMU21_02356	1564	1538	3804	3932	2117	3165
SMU21_02361	2525	2339	4967	5742	3192	5200
SMU21_02366	1939	3169	4605	14349	8317	13253
SMU21_02371	1663	3026	4055	8094	4528	6473
SMU21_02376	3153	5815	6844	11424	7247	10360
SMU21_02381	1338	2352	3130	4912	2886	4087
SMU21_02386	1296	2308	2747	3985	2380	3554
SMU21_02391	0	0	0	0	0	0
SMU21_02396	445	738	1003	7709	4233	6513
SMU21_02401	514	704	1168	7981	4120	6463
SMU21_02406	432	533	845	6681	3461	5606
SMU21_02411	365	399	686	4676	2665	3937
SMU21_02416	295	332	610	3029	1789	2688
SMU21_02421	93	253	216	430	294	401
SMU21_02426	3454	9458	6854	12222	6898	10014
SMU21_02431	988	2351	2013	8047	4470	6355
SMU21_02436	670	1440	1790	3156	1837	2473
SMU21_02441	3005	4688	6284	6503	4237	6127
SMU21_02446	2944	4778	6208	7096	4626	6566
SMU21_02451	2003	3532	4623	5168	3143	4248
SMU21_02456	1586	2820	4033	4108	2411	3211
SMU21_02461	5249	6448	12149	14835	8493	12314
SMU21_02466	1013	1486	2015	2155	1217	1809
SMU21_02471	524	537	1153	1120	667	960
SMU21_02476	4779	10636	13754	32361	17451	26124
SMU21_02481	1362	2738	4086	9856	5392	7581
SMU21_02486	5580	11798	15429	40029	22515	33158
SMU21_02491	5836	11918	15584	39325	22244	33078
SMU21_02496	2904	5559	7752	18787	10750	15374
SMU21_02501	2648	6123	5483	7545	4967	7156
SMU21_02506	2266	3253	4997	6527	4304	6224
SMU21_02511	826	1065	1855	1950	1226	1710
SMU21_02516	1530	2483	3249	3607	2216	3322
SMU21_02521	1964	2910	4671	5525	3267	4513
SMU21_02526	947	1345	2058	2188	1379	1934
SMU21_02531	10	19	39	70	35	36
SMU21_02536	53	55	133	336	180	253
SMU21_02541	123	100	313	659	384	497
SMU21_02546	217	138	555	782	483	612
SMU21_02551	3057	6530	6754	11069	6853	8710
SMU21_02556	2800	4748	5880	8169	4711	6930
SMU21_02561	8644	16972	19197	29808	17153	25454
SMU21_02566	2724	4686	6287	8841	5147	7496
SMU21_02571	7469	12714	17139	27172	16075	23357
SMU21_02576	4980	6699	10115	16946	9606	15342
SMU21_02581	974	899	1965	3647	2014	3241
